,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Sharks,2014
1,Conversion-Missed,Michael Gordon,,,,Sharks,80:00,Sea Eagles vs Sharks,2014
2,Try,Wade Graham,,,24-4,Sharks,79:38,Sea Eagles vs Sharks,2014
3,Eagles Interchange - Sin Bin Return,Jamie Lyon,,,,Sea,78:47,Sea Eagles vs Sharks,2014
4,Linebreak,Wade Graham,,,,Sharks,78:36,Sea Eagles vs Sharks,2014
5,Kick Bomb,Kieran Foran,,,,Sea Eagles,77:00,Sea Eagles vs Sharks,2014
6,Interchange - Sin Bin Return,Michael Gordon,,,,Sharks,75:54,Sea Eagles vs Sharks,2014
7,Penalty - Ball Strip,Dunamis Lui,,,,Sea Eagles,74:46,Sea Eagles vs Sharks,2014
8,Eagles Interchange - Sin Bin Return,Justin Horo,,,,Sea,74:25,Sea Eagles vs Sharks,2014
9,Kick Bomb,Kieran Foran,,,,Sea Eagles,74:21,Sea Eagles vs Sharks,2014
10,Interchange - Sin Bin Return,Andrew Fifita,,,,Sharks,72:47,Sea Eagles vs Sharks,2014
11,Eagles Interchange - Sin Bin Return,Peta Hiku,,,,Sea,72:07,Sea Eagles vs Sharks,2014
12,Eagles Interchange - Sin Bin Return,Peta Hiku,,,,Sea,69:58,Sea Eagles vs Sharks,2014
13,Kick Bomb,Todd Carney,,,,Sharks,67:45,Sea Eagles vs Sharks,2014
14,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,66:22,Sea Eagles vs Sharks,2014
15,Eagles Interchange - Sin Bin Return,Jorge Taufua,,,,Sea,63:19,Sea Eagles vs Sharks,2014
16,Interchange - Sin Bin Return,Todd Carney,,,,Sharks,61:47,Sea Eagles vs Sharks,2014
17,Penalty - Offside inside 10m,Matt Ballin,,,,Sea Eagles,60:42,Sea Eagles vs Sharks,2014
18,Penalty - Slow Peel,Glenn Stewart,,,,Sea Eagles,60:29,Sea Eagles vs Sharks,2014
19,Eagles Interchange - Sin Bin Return,Glenn Stewart,,,,Sea,57:04,Sea Eagles vs Sharks,2014
20,Kick Bomb,Kieran Foran,,,,Sea Eagles,55:21,Sea Eagles vs Sharks,2014
21,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,54:09,Sea Eagles vs Sharks,2014
22,Try,Peta Hiku,,,24-0,Sea Eagles,53:26,Sea Eagles vs Sharks,2014
23,Kick Bomb,Jeff Robson,,,,Sharks,50:19,Sea Eagles vs Sharks,2014
24,Eagles Interchange - Sin Bin Return,Jorge Taufua,,,,Sea,49:12,Sea Eagles vs Sharks,2014
25,Penalty - Offside Downtown,Ricky Leutele,,,,Sharks,47:01,Sea Eagles vs Sharks,2014
26,Kick Bomb,Todd Carney,,,,Sharks,47:01,Sea Eagles vs Sharks,2014
27,Kick Bomb,Kieran Foran,,,,Sea Eagles,43:23,Sea Eagles vs Sharks,2014
28,Eagles Interchange - Sin Bin Return,Jorge Taufua,,,,Sea,41:26,Sea Eagles vs Sharks,2014
29,Interchange - Sin Bin Return,Siosaia Vave,,,,Sharks,40:44,Sea Eagles vs Sharks,2014
30,Penalty - Flop,Steve Matai,,,,Sea Eagles,39:43,Sea Eagles vs Sharks,2014
31,Eagles Interchange - Sin Bin Return,Brett Stewart,,,,Sea,39:07,Sea Eagles vs Sharks,2014
32,Kick Bomb,Kieran Foran,,,,Sea Eagles,37:45,Sea Eagles vs Sharks,2014
33,Eagles Interchange - Sin Bin Return,Kieran Foran,,,,Sea,35:11,Sea Eagles vs Sharks,2014
34,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,33:58,Sea Eagles vs Sharks,2014
35,Try,Steve Matai,,,20-0,Sea Eagles,32:25,Sea Eagles vs Sharks,2014
36,Linebreak,Steve Matai,,,,Sea Eagles,32:23,Sea Eagles vs Sharks,2014
37,Interchange - Sin Bin Return,Nathan Stapleton,,,,Sharks,31:09,Sea Eagles vs Sharks,2014
38,Penalty - Hand in the Ruck,Tupou Sopoaga,,,,Sharks,29:02,Sea Eagles vs Sharks,2014
39,Kick Bomb,Todd Carney,,,,Sharks,28:53,Sea Eagles vs Sharks,2014
40,Kick Bomb,Todd Carney,,,,Sharks,26:40,Sea Eagles vs Sharks,2014
41,Penalty - Ball Strip,Anthony Watmough,,,,Sea Eagles,23:59,Sea Eagles vs Sharks,2014
42,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,22:13,Sea Eagles vs Sharks,2014
43,Try,Jorge Taufua,,,16-0,Sea Eagles,20:41,Sea Eagles vs Sharks,2014
44,Linebreak,Jorge Taufua,,,,Sea Eagles,20:41,Sea Eagles vs Sharks,2014
45,Penalty - Ball Strip,Andrew Fifita,,,,Sharks,18:32,Sea Eagles vs Sharks,2014
46,Line Dropout,Todd Carney,,,,Sharks,18:20,Sea Eagles vs Sharks,2014
47,Eagles Interchange - Sin Bin Return,Josh Starling,,,,Sea,16:12,Sea Eagles vs Sharks,2014
48,Penalty - Offside inside 10m,Tupou Sopoaga,,,,Sharks,15:32,Sea Eagles vs Sharks,2014
49,Conversion-Made,Jamie Lyon,,,12-0,Sea Eagles,14:53,Sea Eagles vs Sharks,2014
50,Try,Brenton Lawrence,,,10-0,Sea Eagles,14:03,Sea Eagles vs Sharks,2014
51,Linebreak,Brenton Lawrence,,,,Sea Eagles,14:01,Sea Eagles vs Sharks,2014
52,Penalty - Marker Not Square,Brenton Lawrence,,,,Sea Eagles,11:16,Sea Eagles vs Sharks,2014
53,Kick Bomb,Kieran Foran,,,,Sea Eagles,10:51,Sea Eagles vs Sharks,2014
54,Penalty - Offside inside 10m,Anthony Watmough,,,,Sea Eagles,07:10,Sea Eagles vs Sharks,2014
55,Kick Bomb,Kieran Foran,,,,Sea Eagles,04:48,Sea Eagles vs Sharks,2014
56,Conversion-Made,Jamie Lyon,,,6-0,Sea Eagles,03:29,Sea Eagles vs Sharks,2014
57,Try,Steve Matai,,,4-0,Sea Eagles,02:00,Sea Eagles vs Sharks,2014
58,Linebreak,Jorge Taufua,,,,Sea Eagles,01:51,Sea Eagles vs Sharks,2014
59,Kick Bomb,Kieran Foran,,,,Sea Eagles,00:49,Sea Eagles vs Sharks,2014
60,KICK OFF,,,,,,00:00,Sea Eagles vs Sharks,2014
