,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Dylan
                
                  Edwards",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,12.0,,21,168,71,,42,-,-,-,-,3,-,17,3.73s,2,15,-,,-,1,10,34.0,0.48,,55.6%,5.0,4,-,-,2,,-,-,-,-,-,-,-,-,,6,6,2,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
1,,"Josh
                
                  Mansour",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,19.0,,15,133,21,,43,-,-,-,-,1,-,13,3.56s,-,-,-,,1,-,2,18.0,0.13,,72.7%,8.0,2,1,-,1,,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
2,,"Dean
                
                  Whare",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,9.0,,9,67,-,,14,-,-,-,-,-,1,7,3.06s,-,-,-,,-,-,3,9.0,0.33,,73.3%,11.0,3,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
3,,"Waqa
                
                  Blake",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,14.0,,11,79,-,,37,-,-,-,-,1,-,12,3.2s,-,-,-,,-,-,5,16.0,0.45,,87.5%,7.0,1,-,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
4,,"Dallin
                
                  Watene-Zelezniak",5.0,Winger,,69:00,,-,-,-,-,-,-,-,,5.0,,8,71,16,,23,-,-,-,-,1,-,7,3.08s,-,-,-,,-,-,5,14.0,0.63,,25%,1.0,2,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,40:01,28:45,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
5,,"James
                
                  Maloney",6.0,Five-Eighth,,80:00,,2,-,-,-,1,100%,-,,43.0,,21,103,-,,7,-,-,-,-,-,-,2,3.92s,-,-,-,,-,-,44,57.0,2.1,,87.5%,14.0,2,-,1,-,,10,308,4,2,3,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
6,,"Nathan
                
                  Cleary",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,50.0,,15,90,13,,17,-,-,-,-,3,-,3,3.56s,-,-,-,,2,1,34,46.0,2.27,,95.5%,21.0,1,-,-,1,,6,201,-,1,1,-,-,-,,1,1,1,-,-,-,-,,80:00,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
7,,"James
                
                  Tamou",8.0,Prop,,55:00,,-,-,-,-,-,-,-,,37.0,,13,90,-,,32,-,-,-,-,-,13,12,3.48s,-,-,-,,1,-,2,16.0,0.15,,96.6%,28.0,-,1,1,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,31:33,23:05,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
8,,"Sione
                
                  Katoa",9.0,Hooker,,46:00,,-,-,-,-,-,-,-,,27.0,,1,4,-,,3,-,-,-,-,-,-,-,-,1,4,1,,-,-,59,58.0,59,,97.1%,33.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,46:24,-,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
9,,"Moses
                
                  Leota",16.0,Prop,,39:00,,-,-,-,-,-,-,-,,21.0,,7,63,28,,12,-,-,-,-,-,4,6,4.17s,-,-,-,,-,-,2,8.0,0.29,,87.5%,21.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,21:48,16:54,Panthers,3,2019-03-30T08:35:00Z,Panthers vs Storm,2019
