,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Titans vs Cowboys,2019
1,Error,Brian Kelly,,,,Titans,79:58,Titans vs Cowboys,2019
2,Error,Moeaki Fotuaika,,,,Titans,77:46,Titans vs Cowboys,2019
3,Penalty Shot-Missed,Tyrone Roberts,,,,Titans,74:48,Titans vs Cowboys,2019
4,Interchange #8,,                   Kurt Baptiste,                   Jake Granville,,Cowboys,73:53,Titans vs Cowboys,2019
5,Interchange #7,,                   Scott Bolton,                   Francis Molo,,Cowboys,73:38,Titans vs Cowboys,2019
6,Penalty - Pressure on Kicker,Kurt Baptiste,,,,Cowboys,73:10,Titans vs Cowboys,2019
7,Kick Bomb,Tyrone Roberts,,,,Titans,73:09,Titans vs Cowboys,2019
8,Interchange #7,,                   Jarrod Wallace,                   Keegan Hipgrave,,Titans,73:03,Titans vs Cowboys,2019
9,Penalty - 2nd Effort,Jake Clifford,,,,Cowboys,71:47,Titans vs Cowboys,2019
10,Linebreak,Shane Wright,,,,Cowboys,71:28,Titans vs Cowboys,2019
11,Error,Coen Hess,,,,Cowboys,69:18,Titans vs Cowboys,2019
12,Interchange #6,,                   Jack Stockwell,                   Moeaki Fotuaika,,Titans,68:22,Titans vs Cowboys,2019
13,Penalty Shot-Missed,Ashley Taylor,,,,Titans,67:00,Titans vs Cowboys,2019
14,Penalty - Escorts,Kyle Feldt,,,,Cowboys,65:34,Titans vs Cowboys,2019
15,Kick Bomb,Tyrone Roberts,,,,Titans,65:30,Titans vs Cowboys,2019
16,Error,Jordan McLean,,,,Cowboys,62:10,Titans vs Cowboys,2019
17,Interchange #6,,                   Jake Granville,                   Kurt Baptiste,,Cowboys,60:20,Titans vs Cowboys,2019
18,Penalty - Crowding,Shane Wright,,,,Cowboys,58:22,Titans vs Cowboys,2019
19,Interchange #5,,                   Francis Molo,                   Scott Bolton,,Cowboys,56:18,Titans vs Cowboys,2019
20,Kick Bomb,John Asiata,,,,Cowboys,54:38,Titans vs Cowboys,2019
21,Linebreak,Jordan Kahu,,,,Cowboys,50:36,Titans vs Cowboys,2019
