,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Panthers,2017
1,Error,Dave Taylor,,,,Raiders,79:11,Raiders vs Panthers,2017
2,Penalty - Dangerous Tackle,James Fisher-Harris,,,,Panthers,77:48,Raiders vs Panthers,2017
3,Interchange,,                   James Tamou,                   Reagan Campbell-Gillard,,Panthers,76:24,Raiders vs Panthers,2017
4,Error,Jarrod Croker,,,,Raiders,76:13,Raiders vs Panthers,2017
5,Interchange,,                   Junior Paulo,                   Luke Bateman,,Raiders,76:12,Raiders vs Panthers,2017
6,Interchange,,                   Joseph Tapine,                   Dave Taylor,,Raiders,75:42,Raiders vs Panthers,2017
7,Kick Bomb,Nathan Cleary,,,,Panthers,75:15,Raiders vs Panthers,2017
8,Conversion-Made,Nathan Cleary,,,22-26,Panthers,74:01,Raiders vs Panthers,2017
9,Interchange,,                   Clay Priest,                   Kurt Baptiste,,Raiders,72:43,Raiders vs Panthers,2017
10,Try,Tyrone May,,,22-24,Panthers,72:09,Raiders vs Panthers,2017
11,Linebreak,Tyrone May,,,,Panthers,72:09,Raiders vs Panthers,2017
12,Interchange - Sin Bin Return,Joseph Tapine,,,,Raiders,70:40,Raiders vs Panthers,2017
13,Error,Joseph Tapine,,,,Raiders,70:40,Raiders vs Panthers,2017
14,Error,Aidan Sezer,,,,Raiders,68:55,Raiders vs Panthers,2017
15,Interchange,,                   Reagan Campbell-Gillard,                   Trent Merrin,,Panthers,68:09,Raiders vs Panthers,2017
16,Penalty - Dangerous Tackle,Jordan Rapana,,,,Raiders,67:39,Raiders vs Panthers,2017
17,Kick Bomb,Blake Austin,,,,Raiders,67:25,Raiders vs Panthers,2017
18,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,67:08,Raiders vs Panthers,2017
19,Error,James Tamou,,,,Panthers,63:07,Raiders vs Panthers,2017
20,Interchange,,                   Sione Katoa,                   Tyrone May,,Panthers,62:52,Raiders vs Panthers,2017
21,Error,Josh Papalii,,,,Raiders,62:09,Raiders vs Panthers,2017
22,Penalty - Early Tackle,Sione Katoa,,,,Panthers,61:27,Raiders vs Panthers,2017
23,Penalty - Holding Down,James Fisher-Harris,,,,Panthers,60:28,Raiders vs Panthers,2017
24,40/20 Kick,Aidan Sezer,,,,Raiders,59:07,Raiders vs Panthers,2017
25,Error,Corey Harawira-Naera,,,,Panthers,57:40,Raiders vs Panthers,2017
26,Error,Shannon Boyd,,,,Raiders,57:07,Raiders vs Panthers,2017
27,Conversion-Made,Jarrod Croker,,,22-20,Raiders,56:01,Raiders vs Panthers,2017
28,Try,Joseph Tapine,,,20-20,Raiders,54:28,Raiders vs Panthers,2017
29,Linebreak,Joseph Tapine,,,,Raiders,54:28,Raiders vs Panthers,2017
30,Penalties - Other,Isaah Yeo,,,,Panthers,53:27,Raiders vs Panthers,2017
31,Linebreak,Jack Wighton,,,,Raiders,53:01,Raiders vs Panthers,2017
32,Interchange,,                   Bryce Cartwright,                   James Fisher-Harris,,Panthers,52:34,Raiders vs Panthers,2017
33,Interchange,,                   Luke Bateman,                   Shannon Boyd,,Raiders,51:33,Raiders vs Panthers,2017
34,Interchange,,                   Dave Taylor,                   Clay Priest,,Raiders,50:16,Raiders vs Panthers,2017
35,Error,Nick Cotric,,,,Raiders,50:05,Raiders vs Panthers,2017
36,Interchange,,                   Trent Merrin,                   James Tamou,,Panthers,49:26,Raiders vs Panthers,2017
37,Error,Dave Taylor,,,,Raiders,48:43,Raiders vs Panthers,2017
38,Error,Waqa Blake,,,,Panthers,47:19,Raiders vs Panthers,2017
39,Conversion-Made,Jarrod Croker,,,16-20,Raiders,45:44,Raiders vs Panthers,2017
40,Try,Jack Wighton,,,14-20,Raiders,44:11,Raiders vs Panthers,2017
41,Linebreak,Jack Wighton,,,,Raiders,44:10,Raiders vs Panthers,2017
42,Penalty - 2nd Effort,Sione Katoa,,,,Panthers,43:16,Raiders vs Panthers,2017
43,Error,Nathan Cleary,,,,Panthers,42:08,Raiders vs Panthers,2017
44,Interchange - Sin Bin Return,Nick Cotric,,,,Raiders,40:59,Raiders vs Panthers,2017
45,Error,Nick Cotric,,,,Raiders,40:59,Raiders vs Panthers,2017
46,Kick Bomb,Nathan Cleary,,,,Panthers,40:55,Raiders vs Panthers,2017
47,Conversion-Made,Nathan Cleary,,,10-20,Panthers,39:57,Raiders vs Panthers,2017
48,Video Referee,Try,,,,Panthers,38:44,Raiders vs Panthers,2017
49,Try,Josh Mansour,,,10-18,Panthers,38:38,Raiders vs Panthers,2017
50,Linebreak,Josh Mansour,,,,Panthers,38:38,Raiders vs Panthers,2017
51,Error,Joseph Tapine,,,,Raiders,38:23,Raiders vs Panthers,2017
52,Interchange - Sin Bin Return,Dave Taylor,,,,Raiders,38:13,Raiders vs Panthers,2017
53,Error,Dave Taylor,,,,Raiders,38:13,Raiders vs Panthers,2017
54,Linebreak,Josh Mansour,,,,Panthers,37:25,Raiders vs Panthers,2017
55,Kick Bomb,Blake Austin,,,,Raiders,37:16,Raiders vs Panthers,2017
56,Kick Bomb,Matt Moylan,,,,Panthers,36:30,Raiders vs Panthers,2017
57,Kick Bomb,Aidan Sezer,,,,Raiders,35:42,Raiders vs Panthers,2017
58,Conversion-Made,Jarrod Croker,,,10-14,Raiders,34:08,Raiders vs Panthers,2017
59,Video Referee,Try,,,,Raiders,33:22,Raiders vs Panthers,2017
60,Try,Josh Papalii,,,8-14,Raiders,33:18,Raiders vs Panthers,2017
61,Linebreak,Josh Papalii,,,,Raiders,33:17,Raiders vs Panthers,2017
62,Penalty - 2nd Effort,Matt Moylan,,,,Panthers,32:15,Raiders vs Panthers,2017
63,Penalty - 2nd Effort,Dave Taylor,,,,Raiders,29:16,Raiders vs Panthers,2017
64,Interchange,,                   Junior Paulo,                   Dave Taylor,,Raiders,28:48,Raiders vs Panthers,2017
65,Linebreak,Dylan Edwards,,,,Panthers,27:37,Raiders vs Panthers,2017
66,Conversion-Made,Nathan Cleary,,,4-14,Panthers,25:34,Raiders vs Panthers,2017
67,Try,Nathan Cleary,,,4-12,Panthers,24:05,Raiders vs Panthers,2017
68,Linebreak,Waqa Blake,,,,Panthers,23:57,Raiders vs Panthers,2017
69,Interchange,,                   James Fisher-Harris,                   Bryce Cartwright,,Panthers,23:37,Raiders vs Panthers,2017
70,Interchange,,                   James Tamou,                   Trent Merrin,,Panthers,23:03,Raiders vs Panthers,2017
71,Error,Joseph Leilua,,,,Raiders,23:02,Raiders vs Panthers,2017
72,Error,Josh Mansour,,,,Panthers,21:14,Raiders vs Panthers,2017
73,Interchange - Sin Bin Return,Josh Mansour,,,,Panthers,21:13,Raiders vs Panthers,2017
74,Interchange,,                   Shannon Boyd,                   Luke Bateman,,Raiders,20:10,Raiders vs Panthers,2017
75,Line Dropout,Blake Austin,,,,Raiders,18:54,Raiders vs Panthers,2017
76,Interchange,,                   Tim Browne,                   Reagan Campbell-Gillard,,Panthers,17:28,Raiders vs Panthers,2017
77,Kick Bomb,Aidan Sezer,,,,Raiders,17:19,Raiders vs Panthers,2017
78,Conversion-Missed,Jarrod Croker,,,,Raiders,16:01,Raiders vs Panthers,2017
79,Try,Nick Cotric,,,4-8,Raiders,14:31,Raiders vs Panthers,2017
80,Linebreak,Nick Cotric,,,,Raiders,14:31,Raiders vs Panthers,2017
81,Penalty - Flop,Waqa Blake,,,,Panthers,13:27,Raiders vs Panthers,2017
82,Penalty Shot-Made,Nathan Cleary,,,0-8,Panthers,11:31,Raiders vs Panthers,2017
83,Penalty - 2nd Effort,Blake Austin,,,,Raiders,10:02,Raiders vs Panthers,2017
84,Interchange - Sin Bin Return,Nick Cotric,,,,Raiders,08:31,Raiders vs Panthers,2017
85,Error,Nick Cotric,,,,Raiders,08:31,Raiders vs Panthers,2017
86,Kick Bomb,Nathan Cleary,,,,Panthers,08:27,Raiders vs Panthers,2017
87,Error,Jarrod Croker,,,,Raiders,07:08,Raiders vs Panthers,2017
88,Penalty - Ball Strip,Sione Katoa,,,,Panthers,05:44,Raiders vs Panthers,2017
89,Conversion-Made,Nathan Cleary,,,0-6,Panthers,04:00,Raiders vs Panthers,2017
90,Try,Waqa Blake,,,0-4,Panthers,02:29,Raiders vs Panthers,2017
91,Linebreak,Waqa Blake,,,,Panthers,02:28,Raiders vs Panthers,2017
92,Error,Joseph Tapine,,,,Raiders,00:41,Raiders vs Panthers,2017
93,KICK OFF,,,,,,00:00,Raiders vs Panthers,2017
