,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Dragons vs Sharks,2014
1,Conversion-Made,Gareth Widdop,,,30-0,Dragons,76:04,Dragons vs Sharks,2014
2,Try,Gerard Beale,,,28-0,Dragons,74:31,Dragons vs Sharks,2014
3,Linebreak,Gerard Beale,,,,Dragons,74:31,Dragons vs Sharks,2014
4,Interchange - Sin Bin Return,Chris Heighington,,,,Sharks,73:39,Dragons vs Sharks,2014
5,Kick Bomb,Wade Graham,,,,Sharks,70:45,Dragons vs Sharks,2014
6,Kick Bomb,Benji Marshall,,,,Dragons,69:53,Dragons vs Sharks,2014
7,Interchange - Sin Bin Return,Michael Gordon,,,,Sharks,68:22,Dragons vs Sharks,2014
8,Conversion-Made,Gareth Widdop,,,24-0,Dragons,61:09,Dragons vs Sharks,2014
9,Try,Josh Dugan,,,22-0,Dragons,59:32,Dragons vs Sharks,2014
10,Line Dropout,Daniel Holdsworth,,,,Sharks,58:23,Dragons vs Sharks,2014
11,Kick Bomb,Fa'amanu Brown,,,,Sharks,56:33,Dragons vs Sharks,2014
12,Linebreak,Wade Graham,,,,Sharks,56:14,Dragons vs Sharks,2014
13,Interchange - Sin Bin Return,Joel Thompson,,,,Dragons,55:08,Dragons vs Sharks,2014
14,Penalty - 2nd Effort,Wade Graham,,,,Sharks,54:35,Dragons vs Sharks,2014
15,Penalty - Ball Strip,Ben Creagh,,,,Dragons,47:05,Dragons vs Sharks,2014
16,Interchange - Sin Bin Return,Jacob Gagan,,,,Sharks,45:04,Dragons vs Sharks,2014
17,Kick Bomb,Benji Marshall,,,,Dragons,40:54,Dragons vs Sharks,2014
18,Conversion-Missed,Gareth Widdop,,,,Dragons,38:03,Dragons vs Sharks,2014
19,Try,Gerard Beale,,,18-0,Dragons,36:29,Dragons vs Sharks,2014
20,Linebreak,Gerard Beale,,,,Dragons,36:28,Dragons vs Sharks,2014
21,Interchange - Sin Bin Return,Jacob Gagan,,,,Sharks,35:21,Dragons vs Sharks,2014
22,Conversion-Missed,Gareth Widdop,,,,Dragons,33:59,Dragons vs Sharks,2014
23,Try,Josh Dugan,,,14-0,Dragons,32:28,Dragons vs Sharks,2014
24,Linebreak,Josh Dugan,,,,Dragons,32:27,Dragons vs Sharks,2014
25,Line Dropout,Daniel Holdsworth,,,,Sharks,31:53,Dragons vs Sharks,2014
26,Penalty - Offside Downtown,Nathan Stapleton,,,,Sharks,29:20,Dragons vs Sharks,2014
27,Kick Bomb,Daniel Holdsworth,,,,Sharks,29:18,Dragons vs Sharks,2014
28,Interchange - Sin Bin Return,Gerard Beale,,,,Dragons,27:57,Dragons vs Sharks,2014
29,Interchange - Sin Bin Return,Michael Gordon,,,,Sharks,27:09,Dragons vs Sharks,2014
30,Kick Bomb,Daniel Holdsworth,,,,Sharks,27:05,Dragons vs Sharks,2014
31,Penalty - Crowding,Jack de Belin,,,,Dragons,24:16,Dragons vs Sharks,2014
32,Kick Bomb,Gareth Widdop,,,,Dragons,23:55,Dragons vs Sharks,2014
33,Conversion-Made,Gareth Widdop,,,10-0,Dragons,22:33,Dragons vs Sharks,2014
34,Try,Josh Dugan,,,8-0,Dragons,21:30,Dragons vs Sharks,2014
35,Linebreak,Josh Dugan,,,,Dragons,21:30,Dragons vs Sharks,2014
36,Penalty - Dangerous Tackle,Chris Heighington,,,,Sharks,20:59,Dragons vs Sharks,2014
37,Penalty - Holding Down,Wade Graham,,,,Sharks,20:02,Dragons vs Sharks,2014
38,Interchange - Sin Bin Return,Michael Gordon,,,,Sharks,19:37,Dragons vs Sharks,2014
39,Interchange - Sin Bin Return,Jason Nightingale,,,,Dragons,18:27,Dragons vs Sharks,2014
40,Penalty - Slow Peel,Isaac De Gois,,,,Sharks,15:04,Dragons vs Sharks,2014
41,Conversion-Missed,Gareth Widdop,,,,Dragons,14:23,Dragons vs Sharks,2014
42,Try,Peter Mata'utia,,,4-0,Dragons,12:52,Dragons vs Sharks,2014
43,Linebreak,Adam Quinlan,,,,Dragons,12:49,Dragons vs Sharks,2014
44,Kick Bomb,Fa'amanu Brown,,,,Sharks,11:35,Dragons vs Sharks,2014
45,Kick Bomb,Gareth Widdop,,,,Dragons,09:07,Dragons vs Sharks,2014
46,Linebreak,Benji Marshall,,,,Dragons,07:20,Dragons vs Sharks,2014
47,Line Dropout,Daniel Holdsworth,,,,Sharks,05:52,Dragons vs Sharks,2014
48,Kick Bomb,Gareth Widdop,,,,Dragons,05:14,Dragons vs Sharks,2014
49,Line Dropout,Daniel Holdsworth,,,,Sharks,00:35,Dragons vs Sharks,2014
50,Interchange - Sin Bin Return,Daniel Holdsworth,,,,Sharks,00:05,Dragons vs Sharks,2014
51,KICK OFF,,,,,,00:00,Dragons vs Sharks,2014
