,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Titans,2013
1,Try,Dave Taylor,,,22-30,Titans,80:00,Roosters vs Titans,2013
2,Conversion-Made,Aidan Sezer,,,22-30,Titans,80:00,Roosters vs Titans,2013
3,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,78:37,Roosters vs Titans,2013
4,Kick Bomb,Mitchell Pearce,,,,Roosters,76:32,Roosters vs Titans,2013
5,Conversion-Made,Aidan Sezer,,,22-24,Titans,73:32,Roosters vs Titans,2013
6,Try,Brad Takairangi,,,22-22,Titans,72:06,Roosters vs Titans,2013
7,Linebreak,Beau Falloon,,,,Titans,72:00,Roosters vs Titans,2013
8,Kick Bomb,Mitchell Pearce,,,,Roosters,69:23,Roosters vs Titans,2013
9,Kick Bomb,Mitchell Pearce,,,,Roosters,65:27,Roosters vs Titans,2013
10,Conversion-Made,James Maloney,,,22-18,Roosters,64:07,Roosters vs Titans,2013
11,Try,Sam Moa,,,20-18,Roosters,62:37,Roosters vs Titans,2013
12,Linebreak,Sam Moa,,,,Roosters,62:36,Roosters vs Titans,2013
13,Interchange - Sin Bin Return,Ben Ridge,,,,Titans,61:31,Roosters vs Titans,2013
14,Conversion-Made,James Maloney,,,16-18,Roosters,59:35,Roosters vs Titans,2013
15,Try,Daniel Tupou,,,14-18,Roosters,58:25,Roosters vs Titans,2013
16,Kick Bomb,Mitchell Pearce,,,,Roosters,56:43,Roosters vs Titans,2013
17,On Report,Sam Moa,,,,Roosters,53:46,Roosters vs Titans,2013
18,Penalty - Shoulder Charge,Sam Moa,,,,Roosters,53:46,Roosters vs Titans,2013
19,Interchange - Sin Bin Return,Mitchell Pearce,,,,Roosters,53:08,Roosters vs Titans,2013
20,Kick Bomb,James Maloney,,,,Roosters,53:03,Roosters vs Titans,2013
21,Conversion-Made,Aidan Sezer,,,10-18,Titans,50:28,Roosters vs Titans,2013
22,Try,Anthony Don,,,10-16,Titans,49:06,Roosters vs Titans,2013
23,Linebreak,Anthony Don,,,,Titans,48:58,Roosters vs Titans,2013
24,Kick Bomb,James Maloney,,,,Roosters,48:41,Roosters vs Titans,2013
25,Interchange - Sin Bin Return,Matt Srama,,,,Titans,47:52,Roosters vs Titans,2013
26,Penalty - Holding Down,Daniel Mortimer,,,,Roosters,46:35,Roosters vs Titans,2013
27,Interchange - Sin Bin Return,Anthony Don,,,,Titans,44:39,Roosters vs Titans,2013
28,Penalty - Lying in the Ruck,Ryan James,,,,Titans,43:02,Roosters vs Titans,2013
29,Kick Bomb,James Maloney,,,,Roosters,41:47,Roosters vs Titans,2013
30,Kick Bomb,Albert Kelly,,,,Titans,40:58,Roosters vs Titans,2013
31,Conversion-Made,James Maloney,,,10-12,Roosters,37:54,Roosters vs Titans,2013
32,Try,Mitchell Pearce,,,8-12,Roosters,36:48,Roosters vs Titans,2013
33,Linebreak,Mitchell Pearce,,,,Roosters,36:47,Roosters vs Titans,2013
34,Linebreak,Michael Jennings,,,,Roosters,36:06,Roosters vs Titans,2013
35,Interchange - Sin Bin Return,James Maloney,,,,Roosters,32:28,Roosters vs Titans,2013
36,Kick Bomb,Aidan Sezer,,,,Titans,32:02,Roosters vs Titans,2013
37,Interchange - Sin Bin Return,Michael Jennings,,,,Roosters,30:40,Roosters vs Titans,2013
38,Kick Bomb,Albert Kelly,,,,Titans,29:56,Roosters vs Titans,2013
39,Interchange - Sin Bin Return,Roger Tuivasa-Sheck,,,,Roosters,26:35,Roosters vs Titans,2013
40,Penalty - 2nd Effort,Nate Myles,,,,Titans,24:53,Roosters vs Titans,2013
41,Penalty - Hand in the Ruck,Nate Myles,,,,Titans,23:53,Roosters vs Titans,2013
42,Penalty - Hand in the Ruck,Ryan James,,,,Titans,21:12,Roosters vs Titans,2013
43,Interchange - Sin Bin Return,Ben Ridge,,,,Titans,20:04,Roosters vs Titans,2013
44,Penalty - Holding Down,Luke Douglas,,,,Titans,19:00,Roosters vs Titans,2013
45,Kick Bomb,Albert Kelly,,,,Titans,14:45,Roosters vs Titans,2013
46,Conversion-Missed,James Maloney,,,,Roosters,12:28,Roosters vs Titans,2013
47,Try,Mitchell Aubusson,,,4-12,Roosters,10:59,Roosters vs Titans,2013
48,Linebreak,Mitchell Aubusson,,,,Roosters,10:56,Roosters vs Titans,2013
49,Penalty - Offside inside 10m,Luke Douglas,,,,Titans,10:06,Roosters vs Titans,2013
50,Conversion-Made,Aidan Sezer,,,0-12,Titans,08:29,Roosters vs Titans,2013
51,Try,Beau Falloon,,,0-10,Titans,07:41,Roosters vs Titans,2013
52,Linebreak,Beau Falloon,,,,Titans,07:41,Roosters vs Titans,2013
53,Penalty - Hand in the Ruck,Frank-Paul Nuuausala,,,,Roosters,07:21,Roosters vs Titans,2013
54,Kick Bomb,Albert Kelly,,,,Titans,06:44,Roosters vs Titans,2013
55,Kick Bomb,Aidan Sezer,,,,Titans,05:13,Roosters vs Titans,2013
56,Penalty - Dangerous Tackle,Frank-Paul Nuuausala,,,,Roosters,03:52,Roosters vs Titans,2013
