,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Dylan
                
                  Edwards",1.0,Fullback,,80:00,,4,1,-,-,-,-,-,,72.0,,19.0,206.0,116,,43.0,2,-,-,-,10,1,16.0,3.4s,-,-,-,,-,1,9,27.0,0.47,,87.5%,7.0,1,-,-,3,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
1,,"Josh
                
                  Mansour",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,33.0,,18.0,178.0,-,,80.0,-,-,-,-,5,2,17.0,3.26s,2,21,-,,-,2,2,20.0,0.11,,75%,6.0,2,-,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
2,,"Tyrone
                
                  Peachey",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,50.0,,16.0,198.0,-,,56.0,1,-,-,-,8,-,11.0,3.42s,5,67,-,,-,1,5,20.0,0.31,,55.6%,5.0,2,2,-,-,,-,-,-,-,-,-,-,-,,3,1,-,-,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
3,,"Waqa
                
                  Blake",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,44.0,,14.0,138.0,-,,52.0,1,-,2,-,4,-,11.0,3.88s,2,8,-,,1,-,3,15.0,0.21,,81.8%,9.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
4,,"Dallin
                
                  Watene-Zelezniak",5.0,Winger,,80:00,,8,2,-,-,-,-,-,,56.0,,16.0,164.0,12,,47.0,-,-,-,-,7,-,13.0,3.69s,1,8,-,,-,-,1,18.0,0.06,,100%,2.0,-,-,-,3,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
5,,"Tyrone
                
                  May",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,57.0,,13.0,111.0,-,,21.0,1,1,-,-,7,1,6.0,4.49s,-,-,-,,1,3,31,41.0,2.38,,72.4%,21.0,4,4,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
6,,"Nathan
                
                  Cleary",7.0,Halfback,,80:00,,8,-,4,5,-,80%,-,,56.0,,16.0,91.0,-,,14.0,1,2,-,-,3,-,4.0,3.61s,-,-,-,,2,9,37,55.0,2.31,,72.7%,16.0,5,1,-,-,,12,285,-,4,1,-,2,-,,-,-,-,1,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
7,,"James
                
                  Tamou",8.0,Prop,,50:00,,-,-,-,-,-,-,-,,35.0,,9.0,79.0,-,,36.0,-,-,-,-,3,8,8.0,3.35s,-,-,-,,-,-,1,10.0,0.11,,89.3%,25.0,2,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,28:12,23:11,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
8,,"Peter
                
                  Wallace",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,41.0,,6.0,46.0,-,,14.0,-,-,-,-,1,2,3.0,2.89s,4,32,-,,-,3,109,115.0,18.17,,89.8%,44.0,3,2,-,-,,1,50,-,-,-,-,-,-,,2,2,-,1,-,-,-,,80:00,-,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
9,,"Tim
                
                  Browne",16.0,Prop,,29:00,,-,-,-,-,-,-,-,,10.0,,6.0,53.0,23,,14.0,-,-,-,-,-,4,6.0,3.77s,-,-,-,,-,-,-,6.0,-,,77.3%,17.0,5,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,20:30,10:46,Panthers,22,2017-08-06T06:00:00Z,Panthers vs Wests Tigers,2017
