,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Roosters,2017
1,Interchange - Sin Bin Return,Latrell Mitchell,,,,Roosters,79:59,Rabbitohs vs Roosters,2017
2,Error,Latrell Mitchell,,,,Roosters,79:59,Rabbitohs vs Roosters,2017
3,Penalty - Dangerous Tackle,Cody Walker,,,,Rabbitohs,79:21,Rabbitohs vs Roosters,2017
4,Interchange - Sin Bin Return,Dylan Napa,,,,Roosters,77:29,Rabbitohs vs Roosters,2017
5,Error,Dylan Napa,,,,Roosters,77:29,Rabbitohs vs Roosters,2017
6,Error,Angus Crichton,,,,Rabbitohs,76:24,Rabbitohs vs Roosters,2017
7,Interchange,,                   Zane Tetevano,                   Jared Waerea-Hargreaves,,Roosters,75:43,Rabbitohs vs Roosters,2017
8,Error,Jason Clark,,,,Rabbitohs,75:01,Rabbitohs vs Roosters,2017
9,Penalty - 2nd Effort,Luke Keary,,,,Roosters,74:34,Rabbitohs vs Roosters,2017
10,Error,Michael Gordon,,,,Roosters,74:01,Rabbitohs vs Roosters,2017
11,Line Dropout,Latrell Mitchell,,,,Roosters,73:18,Rabbitohs vs Roosters,2017
12,Interchange,,                   Thomas Burgess,                   Zane Musgrove,,Rabbitohs,71:46,Rabbitohs vs Roosters,2017
13,Error,Mitchell Pearce,,,,Roosters,71:32,Rabbitohs vs Roosters,2017
14,Error,John Sutton,,,,Rabbitohs,70:12,Rabbitohs vs Roosters,2017
15,Line Dropout,Latrell Mitchell,,,,Roosters,69:28,Rabbitohs vs Roosters,2017
16,Interchange - Sin Bin Return,Michael Gordon,,,,Roosters,68:50,Rabbitohs vs Roosters,2017
17,Error,Michael Gordon,,,,Roosters,68:50,Rabbitohs vs Roosters,2017
18,Penalty - Flop,Connor Watson,,,,Roosters,65:46,Rabbitohs vs Roosters,2017
19,Interchange,,                   Kyle Turner,                   Jason Clark,,Rabbitohs,65:39,Rabbitohs vs Roosters,2017
20,Interchange,,                   Ryan Matterson,                   Aidan Guerra,,Roosters,62:52,Rabbitohs vs Roosters,2017
21,Linebreak,Damien Cook,,,,Rabbitohs,62:36,Rabbitohs vs Roosters,2017
22,Interchange,,                   Robbie Rochow,                   Robbie Farah,,Rabbitohs,62:09,Rabbitohs vs Roosters,2017
23,Error,Luke Keary,,,,Roosters,61:25,Rabbitohs vs Roosters,2017
24,Linebreak,Luke Keary,,,,Roosters,61:23,Rabbitohs vs Roosters,2017
25,Interchange,,                   Isaac Liu,                   Dylan Napa,,Roosters,60:33,Rabbitohs vs Roosters,2017
26,Interchange,,                   Zane Musgrove,                   Thomas Burgess,,Rabbitohs,58:34,Rabbitohs vs Roosters,2017
27,Conversion-Made,Michael Gordon,,,6-20,Roosters,58:21,Rabbitohs vs Roosters,2017
28,Try,Daniel Tupou,,,6-18,Roosters,56:48,Rabbitohs vs Roosters,2017
29,Linebreak,Daniel Tupou,,,,Roosters,56:48,Rabbitohs vs Roosters,2017
30,Interchange,,                   Jared Waerea-Hargreaves,                   Zane Tetevano,,Roosters,56:01,Rabbitohs vs Roosters,2017
31,Penalty - Offside Downtown,Damien Cook,,,,Rabbitohs,55:33,Rabbitohs vs Roosters,2017
32,Interchange - Sin Bin Return,Daniel Tupou,,,,Roosters,54:24,Rabbitohs vs Roosters,2017
33,Error,Daniel Tupou,,,,Roosters,54:24,Rabbitohs vs Roosters,2017
34,Error,Robert Jennings,,,,Rabbitohs,52:32,Rabbitohs vs Roosters,2017
35,Conversion-Made,Adam Reynolds,,,6-14,Rabbitohs,51:00,Rabbitohs vs Roosters,2017
36,Video Referee,Try,,,,Rabbitohs,49:56,Rabbitohs vs Roosters,2017
37,Try,Sitiveni Moceidreke,,,4-14,Rabbitohs,49:51,Rabbitohs vs Roosters,2017
38,Linebreak,Sitiveni Moceidreke,,,,Rabbitohs,49:51,Rabbitohs vs Roosters,2017
39,Error,Boyd Cordner,,,,Roosters,48:43,Rabbitohs vs Roosters,2017
40,Line Dropout,Latrell Mitchell,,,,Roosters,47:46,Rabbitohs vs Roosters,2017
41,Line Dropout,Latrell Mitchell,,,,Roosters,46:21,Rabbitohs vs Roosters,2017
42,Penalty - Slow Peel,Jared Waerea-Hargreaves,,,,Roosters,44:43,Rabbitohs vs Roosters,2017
43,Penalty - Dangerous Tackle,Shaun Kenny-Dowall,,,,Roosters,43:50,Rabbitohs vs Roosters,2017
44,Interchange - HIA Cleared,,                   Thomas Burgess,                   Siosifa Talakai,,Rabbitohs,40:01,Rabbitohs vs Roosters,2017
45,Interchange,,                   Sam Burgess,                   Thomas Burgess,,Rabbitohs,39:55,Rabbitohs vs Roosters,2017
46,Linebreak,Daniel Tupou,,,,Roosters,39:41,Rabbitohs vs Roosters,2017
47,Penalty Shot-Made,Michael Gordon,,,0-14,Roosters,38:16,Rabbitohs vs Roosters,2017
48,Penalty - Slow Peel,Robbie Rochow,,,,Rabbitohs,36:25,Rabbitohs vs Roosters,2017
49,Error,Robert Jennings,,,,Rabbitohs,36:18,Rabbitohs vs Roosters,2017
50,Error,Bryson Goodwin,,,,Rabbitohs,34:53,Rabbitohs vs Roosters,2017
51,Error,Bryson Goodwin,,,,Rabbitohs,32:58,Rabbitohs vs Roosters,2017
52,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,32:40,Rabbitohs vs Roosters,2017
53,Error,Shaun Kenny-Dowall,,,,Roosters,32:40,Rabbitohs vs Roosters,2017
54,Interchange,,                   Robbie Farah,                   Robbie Rochow,,Rabbitohs,31:29,Rabbitohs vs Roosters,2017
55,Interchange,,                   Paul Carter,                   Connor Watson,,Roosters,30:38,Rabbitohs vs Roosters,2017
56,Interchange - Sin Bin Return,Angus Crichton,,,,Rabbitohs,29:47,Rabbitohs vs Roosters,2017
57,Error,Angus Crichton,,,,Rabbitohs,29:47,Rabbitohs vs Roosters,2017
58,Interchange - HIA,,                   Siosifa Talakai,                   Damien Cook,,Rabbitohs,28:16,Rabbitohs vs Roosters,2017
59,Penalty - Late Tackle,Jared Waerea-Hargreaves,,,,Roosters,26:56,Rabbitohs vs Roosters,2017
60,Kick Bomb,Mitchell Pearce,,,,Roosters,25:45,Rabbitohs vs Roosters,2017
61,Interchange,,                   Aidan Guerra,                   Ryan Matterson,,Roosters,25:23,Rabbitohs vs Roosters,2017
62,Interchange,,                   Dylan Napa,                   Isaac Liu,,Roosters,24:08,Rabbitohs vs Roosters,2017
63,Error,Shaun Kenny-Dowall,,,,Roosters,23:27,Rabbitohs vs Roosters,2017
64,Interchange,,                   Thomas Burgess,                   Angus Crichton,,Rabbitohs,22:23,Rabbitohs vs Roosters,2017
65,Linebreak,Shaun Kenny-Dowall,,,,Roosters,21:41,Rabbitohs vs Roosters,2017
66,Error,Thomas Burgess,,,,Rabbitohs,21:14,Rabbitohs vs Roosters,2017
67,Line Dropout,Latrell Mitchell,,,,Roosters,20:30,Rabbitohs vs Roosters,2017
68,Interchange,,                   Jason Clark,                   Zane Musgrove,,Rabbitohs,19:22,Rabbitohs vs Roosters,2017
69,Error,Robert Jennings,,,,Rabbitohs,16:41,Rabbitohs vs Roosters,2017
70,Conversion-Made,Michael Gordon,,,0-12,Roosters,13:50,Rabbitohs vs Roosters,2017
71,Try,Michael Gordon,,,0-10,Roosters,12:14,Rabbitohs vs Roosters,2017
72,Linebreak,Michael Gordon,,,,Roosters,12:11,Rabbitohs vs Roosters,2017
73,Penalty - Working on the Ground,Robbie Farah,,,,Rabbitohs,09:07,Rabbitohs vs Roosters,2017
74,Conversion-Made,Michael Gordon,,,0-6,Roosters,06:48,Rabbitohs vs Roosters,2017
75,Try,Latrell Mitchell,,,0-4,Roosters,05:19,Rabbitohs vs Roosters,2017
76,Linebreak,Latrell Mitchell,,,,Roosters,05:19,Rabbitohs vs Roosters,2017
77,Error,Sitiveni Moceidreke,,,,Rabbitohs,04:44,Rabbitohs vs Roosters,2017
78,Interchange - Sin Bin Return,Sitiveni Moceidreke,,,,Rabbitohs,04:43,Rabbitohs vs Roosters,2017
79,Error,Thomas Burgess,,,,Rabbitohs,03:58,Rabbitohs vs Roosters,2017
80,Linebreak,Cody Walker,,,,Rabbitohs,03:39,Rabbitohs vs Roosters,2017
81,Kick Bomb,Mitchell Pearce,,,,Roosters,03:26,Rabbitohs vs Roosters,2017
82,Penalty - Dangerous Tackle,Paul Carter,,,,Roosters,01:04,Rabbitohs vs Roosters,2017
83,KICK OFF,,,,,,00:00,Rabbitohs vs Roosters,2017
