,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Dragons vs Bulldogs,2017
1,Linebreak,Matthew Dufty,,,,Dragons,79:58,Dragons vs Bulldogs,2017
2,Error,Matthew Dufty,,,,Dragons,77:46,Dragons vs Bulldogs,2017
3,Interchange - Sin Bin Return,Matthew Dufty,,,,Dragons,77:45,Dragons vs Bulldogs,2017
4,Linebreak,Jason Nightingale,,,,Dragons,77:40,Dragons vs Bulldogs,2017
5,Linebreak,Jason Nightingale,,,,Dragons,75:35,Dragons vs Bulldogs,2017
6,Interchange,,                   Leeson Ah Mau,                   Paul Vaughan,,Dragons,75:19,Dragons vs Bulldogs,2017
7,Interchange,,                   Michael Lichaa,                   David Klemmer,,Bulldogs,73:44,Dragons vs Bulldogs,2017
8,Conversion-Made,Moses Mbye,,,20-26,Bulldogs,73:39,Dragons vs Bulldogs,2017
9,Try,Michael Lichaa,,,20-24,Bulldogs,72:09,Dragons vs Bulldogs,2017
10,Linebreak,Michael Lichaa,,,,Bulldogs,72:09,Dragons vs Bulldogs,2017
11,Error,Timoteo Lafai,,,,Dragons,71:36,Dragons vs Bulldogs,2017
12,Interchange,,                   Tariq Sims,                   Hame Sele,,Dragons,71:21,Dragons vs Bulldogs,2017
13,Interchange,,                   David Klemmer,                   Danny Fualalo,,Bulldogs,69:08,Dragons vs Bulldogs,2017
14,Interchange,,                   Paul Vaughan,                   Leeson Ah Mau,,Dragons,68:18,Dragons vs Bulldogs,2017
15,Kick Bomb,Matt Frawley,,,,Bulldogs,67:57,Dragons vs Bulldogs,2017
16,Conversion-Made,Moses Mbye,,,20-20,Bulldogs,66:41,Dragons vs Bulldogs,2017
17,Interchange - HIA,,                   Blake Lawrie,                   Tyson Frizell,,Dragons,66:25,Dragons vs Bulldogs,2017
18,Try,Aiden Tolman,,,20-18,Bulldogs,65:09,Dragons vs Bulldogs,2017
19,Linebreak,Will Hopoate,,,,Bulldogs,65:04,Dragons vs Bulldogs,2017
20,Penalty Shot-Made,Gareth Widdop,,,20-14,Dragons,62:53,Dragons vs Bulldogs,2017
21,Penalty - Holding Down,David Klemmer,,,,Bulldogs,61:46,Dragons vs Bulldogs,2017
22,Line Dropout,Moses Mbye,,,,Bulldogs,60:54,Dragons vs Bulldogs,2017
23,Interchange,,                   Danny Fualalo,                   Aiden Tolman,,Bulldogs,60:34,Dragons vs Bulldogs,2017
24,Error,Moses Mbye,,,,Bulldogs,58:19,Dragons vs Bulldogs,2017
25,Conversion-Made,Gareth Widdop,,,18-14,Dragons,53:39,Dragons vs Bulldogs,2017
26,Interchange,,                   Francis Tualau,                   James Graham,,Bulldogs,52:37,Dragons vs Bulldogs,2017
27,Try,Matthew Dufty,,,16-14,Dragons,52:19,Dragons vs Bulldogs,2017
