,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sharks vs Eels,2018
1,Conversion-Missed,Mitchell Moses,,,,Eels,79:59,Sharks vs Eels,2018
2,Try,Mitchell Moses,,,22-20,Eels,79:23,Sharks vs Eels,2018
3,Linebreak,Mitchell Moses,,,,Eels,79:21,Sharks vs Eels,2018
4,Conversion-Made,Mitchell Moses,,,22-16,Eels,78:10,Sharks vs Eels,2018
5,Try,Michael Jennings,,,22-14,Eels,77:18,Sharks vs Eels,2018
6,Interchange - HIA Cleared,,                   Peni Terepo,                   Suaia Matagi,,Eels,76:47,Sharks vs Eels,2018
7,Interchange,,                   Kurt Dillon,                   Matt Prior,,Sharks,74:12,Sharks vs Eels,2018
8,Conversion-Made,Mitchell Moses,,,22-10,Eels,74:09,Sharks vs Eels,2018
9,Try,David Gower,,,22-8,Eels,73:51,Sharks vs Eels,2018
10,Linebreak,David Gower,,,,Eels,73:51,Sharks vs Eels,2018
11,Penalty - Obstruction,Matt Moylan,,,,Sharks,73:20,Sharks vs Eels,2018
12,Interchange,,                   Tim Mannah,                   David Gower,,Eels,72:13,Sharks vs Eels,2018
13,Error,Bevan French,,,,Eels,70:53,Sharks vs Eels,2018
14,Error,Jesse Ramien,,,,Sharks,69:33,Sharks vs Eels,2018
15,Penalty - Slow Peel,Edrick Lee,,,,Sharks,68:43,Sharks vs Eels,2018
16,Interchange,,                   Matt Prior,                   Andrew Fifita,,Sharks,67:53,Sharks vs Eels,2018
17,Kick Bomb,Mitchell Moses,,,,Eels,67:43,Sharks vs Eels,2018
18,Interchange,,                   Will Smith,                   Kaysa Pritchard,,Eels,67:01,Sharks vs Eels,2018
19,Interchange - HIA,,                   Suaia Matagi,                   Manu Ma'u,,Eels,65:47,Sharks vs Eels,2018
20,Penalty Shot-Made,Chad Townsend,,,22-4,Sharks,65:22,Sharks vs Eels,2018
21,Interchange - HIA Cleared,,                   David Gower,                   Tim Mannah,,Eels,64:26,Sharks vs Eels,2018
22,Penalty - Slow Peel,Suaia Matagi,,,,Eels,63:54,Sharks vs Eels,2018
23,Error,Will Smith,,,,Eels,62:49,Sharks vs Eels,2018
24,Error,Tepai Moeroa,,,,Eels,61:59,Sharks vs Eels,2018
25,Error,Matt Prior,,,,Sharks,60:39,Sharks vs Eels,2018
26,Line Dropout,Corey Norman,,,,Eels,59:49,Sharks vs Eels,2018
27,Line Dropout,Corey Norman,,,,Eels,58:14,Sharks vs Eels,2018
28,Interchange,,                   Andrew Fifita,                   James Segeyaro,,Sharks,56:39,Sharks vs Eels,2018
29,Error,Mitchell Moses,,,,Eels,56:17,Sharks vs Eels,2018
30,Interchange,,                   Manu Ma'u,                   Suaia Matagi,,Eels,55:46,Sharks vs Eels,2018
