,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Cameron
                
                  Munster",6.0,Fullback,,84:00,,6,-,3,4,-,75%,-,,62.0,,23.0,188.0,105,,61.0,-,3,-,-,7,-,14.0,3.68s,3,23,-,,-,3,24,44.0,1.04,,83.3%,5,1,-,-,7,,3,75,1,-,2,-,1,-,,1,1,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
1,,"Suliasi
                
                  Vunivalu",2.0,Winger,,84:00,,-,-,-,-,-,-,-,,22.0,,10.0,94.0,16,,43.0,-,-,-,-,4,-,8.0,3.38s,2,13,-,,2,-,5,15.0,0.5,,-,-,1,-,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
2,,"Curtis
                
                  Scott",3.0,Centre,,84:00,,8,2,-,-,-,-,-,,54.0,,9.0,94.0,-,,24.0,1,-,-,-,3,1,7.0,3.06s,-,-,-,,-,1,3,9.0,0.33,,100%,18,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
3,,"Young
                
                  Tonumaipea",1.0,Centre,,84:00,,-,-,-,-,-,-,-,,21.0,,13.0,106.0,6,,45.0,-,-,-,-,2,1,12.0,3.31s,4,45,-,,-,-,3,15.0,0.23,,76.9%,10,3,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
4,,"Josh
                
                  Addo-Carr",5.0,Winger,,84:00,,-,-,-,-,-,-,-,,27.0,,12.0,115.0,-,,50.0,2,-,-,-,3,-,11.0,3.71s,4,46,-,,1,-,6,20.0,0.5,,25%,1,2,1,-,4,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
5,,"Brodie
                
                  Croft",19.0,Five-Eighth,,84:00,,1,-,-,-,-,-,1,,47.0,,12.0,65.0,-,,2.0,1,-,-,-,3,-,4.0,3.61s,-,-,-,,-,4,21,34.0,1.75,,85%,17,2,1,-,-,,8,201,2,3,2,-,-,-,,-,-,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
6,,"Ryley
                
                  Jacks",7.0,Halfback,,84:00,,-,-,-,-,-,-,-,,40.0,,5.0,42.0,-,,12.0,-,-,-,-,1,-,4.0,3.85s,-,-,-,,-,3,3,12.0,0.6,,93.3%,28,1,1,-,-,,5,157,1,1,1,-,-,-,,-,-,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
7,,"Jesse
                
                  Bromwich",8.0,Prop,,76:00,,-,-,-,-,-,-,-,,61.0,,22.0,198.0,-,,59.0,-,-,-,-,1,19,16.0,3.36s,-,-,-,,3,-,7,26.0,0.32,,93.2%,41,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,36:10,39:58,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
8,,"Slade
                
                  Griffin",9.0,Hooker,,36:00,,-,-,-,-,-,-,-,,33.0,,5.0,55.0,-,,27.0,-,-,-,-,1,1,4.0,2.32s,4,43,-,,-,3,38,41.0,7.6,,93.3%,28,-,2,-,-,,1,36,-,-,-,-,-,-,,1,1,-,1,-,-,-,,26:43,01:55,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
9,,"Nelson
                
                  Asofa-Solomona",10.0,Prop,,32:00,,-,-,-,-,-,-,-,,29.0,,6.0,65.0,-,,23.0,-,-,-,-,3,6,4.0,3.61s,-,-,-,,-,-,-,6.0,-,,91.7%,22,1,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,2,-,-,-,,19:14,13:08,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
10,,"Felise
                
                  Kaufusi",11.0,2nd Row,,84:00,,4,1,-,-,-,-,-,,49.0,,8.0,93.0,-,,28.0,3,-,1,-,4,7,4.0,2.73s,-,-,-,,-,2,3,11.0,0.38,,77.1%,27,7,1,-,-,,-,-,-,-,-,-,-,-,,3,2,-,2,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
11,,"Tohu
                
                  Harris",4.0,2nd Row,,84:00,,-,-,-,-,-,-,-,,62.0,,14.0,162.0,-,,79.0,-,-,-,-,1,13,11.0,2.89s,-,-,-,,1,-,1,14.0,0.07,,90.7%,49,4,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,84:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
12,,"Dale
                
                  Finucane",13.0,Lock,,44:00,,-,-,-,-,-,-,-,,37.0,,11.0,96.0,-,,34.0,-,-,-,-,1,9,8.0,2.92s,-,-,-,,-,2,3,12.0,0.27,,93.1%,27,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,44:00,-,Storm,15,2017-06-17T07:30:00Z,Storm vs Cowboys,2017
