,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,84:00,Storm vs Cowboys,2017
1,Drop Goal-Made,Brodie Croft,,,23-22,Storm,84:00,Storm vs Cowboys,2017
2,Line Dropout,Kyle Feldt,,,,Cowboys,83:29,Storm vs Cowboys,2017
3,Interchange,,                   Nelson Asofa-Solomona,                   Kenneath Bromwich,,Storm,83:21,Storm vs Cowboys,2017
4,Interchange,,                   Brandon Smith,                   Slade Griffin,,Storm,82:05,Storm vs Cowboys,2017
5,Drop Goal-Missed,Lachlan Coote,,,,Cowboys,81:50,Storm vs Cowboys,2017
6,Penalty - Hand in the Ruck,Mark Nicholls,,,,Storm,80:27,Storm vs Cowboys,2017
7,Penalty Shot-Made,Kyle Feldt,,,22-22,Cowboys,80:00,Storm vs Cowboys,2017
8,Penalty - Escorts,Nelson Asofa-Solomona,,,,Storm,79:35,Storm vs Cowboys,2017
9,Conversion-Made,Kyle Feldt,,,22-20,Cowboys,78:37,Storm vs Cowboys,2017
10,Try,Kane Linnett,,,22-18,Cowboys,77:52,Storm vs Cowboys,2017
11,Linebreak,Kane Linnett,,,,Cowboys,77:51,Storm vs Cowboys,2017
12,Error,Suliasi Vunivalu,,,,Storm,76:28,Storm vs Cowboys,2017
13,Interchange,,                   Kenneath Bromwich,                   Mark Nicholls,,Storm,75:28,Storm vs Cowboys,2017
14,Error,Josh Addo-Carr,,,,Storm,75:04,Storm vs Cowboys,2017
15,Linebreak,Josh Addo-Carr,,,,Storm,75:01,Storm vs Cowboys,2017
16,Penalty - Hand in the Ruck,Felise Kaufusi,,,,Storm,73:21,Storm vs Cowboys,2017
17,Penalty - 2nd Effort,Kyle Feldt,,,,Cowboys,71:56,Storm vs Cowboys,2017
18,Kick Bomb,Lachlan Coote,,,,Cowboys,71:27,Storm vs Cowboys,2017
19,Interchange,,                   Dean Britt,                   Nelson Asofa-Solomona,,Storm,70:13,Storm vs Cowboys,2017
20,Penalty - Hand in the Ruck,Slade Griffin,,,,Storm,68:38,Storm vs Cowboys,2017
21,Interchange,,                   Corey Jensen,                   Scott Bolton,,Cowboys,68:07,Storm vs Cowboys,2017
22,Penalty - Grapple,Dean Britt,,,,Storm,68:01,Storm vs Cowboys,2017
23,Interchange - Sin Bin Return,Felise Kaufusi,,,,Storm,67:25,Storm vs Cowboys,2017
24,Error,Felise Kaufusi,,,,Storm,67:25,Storm vs Cowboys,2017
25,Line Dropout,Kyle Feldt,,,,Cowboys,66:44,Storm vs Cowboys,2017
26,Error,Kenneath Bromwich,,,,Storm,63:52,Storm vs Cowboys,2017
27,Interchange,,                   Brandon Smith,                   Slade Griffin,,Storm,62:54,Storm vs Cowboys,2017
28,Error,Kyle Laybutt,,,,Cowboys,62:33,Storm vs Cowboys,2017
29,Interchange - Sin Bin Return,Kyle Laybutt,,,,Cowboys,62:32,Storm vs Cowboys,2017
30,Interchange,,                   Shaun Fensom,                   John Asiata,,Cowboys,62:19,Storm vs Cowboys,2017
31,Kick Bomb,Kyle Laybutt,,,,Cowboys,61:05,Storm vs Cowboys,2017
32,Interchange,,                   Scott Bolton,                   Jason Taumalolo,,Cowboys,60:28,Storm vs Cowboys,2017
33,Kick Bomb,Brodie Croft,,,,Storm,60:17,Storm vs Cowboys,2017
34,Conversion-Missed,Cameron Munster,,,,Storm,58:54,Storm vs Cowboys,2017
35,Try,Felise Kaufusi,,,22-14,Storm,57:23,Storm vs Cowboys,2017
36,Linebreak,Felise Kaufusi,,,,Storm,57:23,Storm vs Cowboys,2017
37,Penalties - Other,Kyle Feldt,,,,Cowboys,55:57,Storm vs Cowboys,2017
38,Conversion-Made,Cameron Munster,,,18-14,Storm,55:23,Storm vs Cowboys,2017
39,Try,Curtis Scott,,,16-14,Storm,53:51,Storm vs Cowboys,2017
40,Linebreak,Brodie Croft,,,,Storm,53:47,Storm vs Cowboys,2017
41,Conversion-Made,Cameron Munster,,,12-14,Storm,52:29,Storm vs Cowboys,2017
42,Interchange,,                   Jason Taumalolo,                   Corey Jensen,,Cowboys,52:19,Storm vs Cowboys,2017
43,Video Referee,Try,,,,Storm,51:25,Storm vs Cowboys,2017
44,Try,Brandon Smith,,,10-14,Storm,51:13,Storm vs Cowboys,2017
45,Linebreak,Brandon Smith,,,,Storm,51:12,Storm vs Cowboys,2017
46,Interchange,,                   Mark Nicholls,                   Dean Britt,,Storm,50:30,Storm vs Cowboys,2017
47,Penalty - Slow Peel,Justin O'Neill,,,,Cowboys,50:12,Storm vs Cowboys,2017
48,Line Dropout,Kyle Feldt,,,,Cowboys,49:39,Storm vs Cowboys,2017
49,Interchange,,                   Jake Granville,                   Ben Hampton,,Cowboys,49:34,Storm vs Cowboys,2017
50,Conversion-Missed,Kyle Feldt,,,,Cowboys,46:47,Storm vs Cowboys,2017
51,Try,Lachlan Coote,,,6-14,Cowboys,45:09,Storm vs Cowboys,2017
52,Line Dropout,Cameron Munster,,,,Storm,44:06,Storm vs Cowboys,2017
53,Kick Bomb,Ryley Jacks,,,,Storm,40:46,Storm vs Cowboys,2017
54,Interchange - HIA Cleared,,                   Ben Spina,                   Scott Bolton,,Cowboys,40:01,Storm vs Cowboys,2017
55,Penalty - Offside Downtown,Josh Addo-Carr,,,,Storm,38:56,Storm vs Cowboys,2017
56,Interchange - Sin Bin Return,Felise Kaufusi,,,,Storm,37:24,Storm vs Cowboys,2017
57,Error,Felise Kaufusi,,,,Storm,37:24,Storm vs Cowboys,2017
58,Penalty - Dangerous Tackle,Ben Spina,,,,Cowboys,36:31,Storm vs Cowboys,2017
59,Line Dropout,Kyle Feldt,,,,Cowboys,36:19,Storm vs Cowboys,2017
60,Interchange,,                   Jesse Bromwich,                   Mark Nicholls,,Storm,36:10,Storm vs Cowboys,2017
61,Linebreak,Felise Kaufusi,,,,Storm,35:16,Storm vs Cowboys,2017
62,Error,Antonio Winterstein,,,,Cowboys,34:06,Storm vs Cowboys,2017
63,Conversion-Made,Cameron Munster,,,6-10,Storm,32:12,Storm vs Cowboys,2017
64,Interchange,,                   John Asiata,                   Jason Taumalolo,,Cowboys,32:01,Storm vs Cowboys,2017
65,Try,Curtis Scott,,,4-10,Storm,30:44,Storm vs Cowboys,2017
66,Linebreak,Curtis Scott,,,,Storm,30:42,Storm vs Cowboys,2017
67,Penalty - Offside Downtown,Ben Spina,,,,Cowboys,29:23,Storm vs Cowboys,2017
68,Linebreak,Kyle Feldt,,,,Cowboys,29:13,Storm vs Cowboys,2017
69,Interchange - HIA,,                   Scott Bolton,                   Ben Spina,,Cowboys,28:18,Storm vs Cowboys,2017
70,Penalty - Dangerous Tackle,Felise Kaufusi,,,,Storm,28:06,Storm vs Cowboys,2017
71,Error,Felise Kaufusi,,,,Storm,27:33,Storm vs Cowboys,2017
72,Linebreak,Felise Kaufusi,,,,Storm,27:29,Storm vs Cowboys,2017
73,Interchange,,                   Slade Griffin,                   Brandon Smith,,Storm,26:43,Storm vs Cowboys,2017
74,Kick Bomb,Lachlan Coote,,,,Cowboys,26:34,Storm vs Cowboys,2017
75,Penalty Shot-Made,Kyle Feldt,,,0-10,Cowboys,24:56,Storm vs Cowboys,2017
76,Interchange,,                   Jason Taumalolo,                   Shaun Fensom,,Cowboys,24:47,Storm vs Cowboys,2017
77,Penalty - Grapple,Curtis Scott,,,,Storm,23:34,Storm vs Cowboys,2017
78,Line Dropout,Cameron Munster,,,,Storm,23:01,Storm vs Cowboys,2017
79,Penalty - Ball Strip,Kenneath Bromwich,,,,Storm,20:59,Storm vs Cowboys,2017
80,Error,Slade Griffin,,,,Storm,20:12,Storm vs Cowboys,2017
81,Interchange,,                   Nelson Asofa-Solomona,                   Kenneath Bromwich,,Storm,19:14,Storm vs Cowboys,2017
82,Error,Ray Thompson,,,,Cowboys,18:54,Storm vs Cowboys,2017
83,Line Dropout,Cameron Munster,,,,Storm,18:33,Storm vs Cowboys,2017
84,Penalty - Offside inside 10m,Jesse Bromwich,,,,Storm,16:25,Storm vs Cowboys,2017
85,Kick Bomb,Brodie Croft,,,,Storm,14:45,Storm vs Cowboys,2017
86,Linebreak,Josh Addo-Carr,,,,Storm,13:55,Storm vs Cowboys,2017
87,Error,Nelson Asofa-Solomona,,,,Storm,12:42,Storm vs Cowboys,2017
88,Penalty - Lying in the Ruck,Ray Thompson,,,,Cowboys,12:12,Storm vs Cowboys,2017
89,Penalty - 2nd Effort,Kane Linnett,,,,Cowboys,11:37,Storm vs Cowboys,2017
90,Error,Javid Bowen,,,,Cowboys,10:41,Storm vs Cowboys,2017
91,Conversion-Made,Kyle Feldt,,,0-8,Cowboys,10:09,Storm vs Cowboys,2017
92,Try,Kyle Feldt,,,0-6,Cowboys,08:40,Storm vs Cowboys,2017
93,Linebreak,Justin O'Neill,,,,Cowboys,08:37,Storm vs Cowboys,2017
94,Penalty Shot-Made,Kyle Feldt,,,0-2,Cowboys,07:17,Storm vs Cowboys,2017
95,Penalty - Leg Pull,Nelson Asofa-Solomona,,,,Storm,05:59,Storm vs Cowboys,2017
96,Interchange - Sin Bin Return,Cameron Munster,,,,Storm,05:11,Storm vs Cowboys,2017
97,Error,Cameron Munster,,,,Storm,05:11,Storm vs Cowboys,2017
98,Kick Bomb,Lachlan Coote,,,,Cowboys,04:34,Storm vs Cowboys,2017
99,Kick Bomb,Lachlan Coote,,,,Cowboys,02:33,Storm vs Cowboys,2017
100,Kick Bomb,Brodie Croft,,,,Storm,01:38,Storm vs Cowboys,2017
101,Kick Bomb,Lachlan Coote,,,,Cowboys,00:49,Storm vs Cowboys,2017
102,KICK OFF,,,,,,00:00,Storm vs Cowboys,2017
