,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Sharks,2014
1,Penalty - Obstruction,Bodene Thompson,,,,Wests Tigers,79:45,Wests Tigers vs Sharks,2014
2,Kick Bomb,Daniel Holdsworth,,,,Sharks,71:38,Wests Tigers vs Sharks,2014
3,Conversion-Made,Curtis Sironen,,,26-10,Wests Tigers,68:15,Wests Tigers vs Sharks,2014
4,Try,Bodene Thompson,,,24-10,Wests Tigers,66:41,Wests Tigers vs Sharks,2014
5,Penalty - Dangerous Tackle,Matt Prior,,,,Sharks,65:18,Wests Tigers vs Sharks,2014
6,Penalties - Other,Cory Paterson,,,,Wests Tigers,63:36,Wests Tigers vs Sharks,2014
7,Penalty - Offside Downtown,Michael Lichaa,,,,Sharks,59:42,Wests Tigers vs Sharks,2014
8,Penalty - Dangerous Tackle,Cory Paterson,,,,Wests Tigers,58:38,Wests Tigers vs Sharks,2014
9,Tigers Interchange - Sin Bin Return,Cory Paterson,,,,Wests,58:20,Wests Tigers vs Sharks,2014
10,Conversion-Made,Blake Austin,,,20-10,Wests Tigers,55:59,Wests Tigers vs Sharks,2014
11,Try,Curtis Sironen,,,18-10,Wests Tigers,54:42,Wests Tigers vs Sharks,2014
12,Linebreak,Curtis Sironen,,,,Wests Tigers,54:41,Wests Tigers vs Sharks,2014
13,Penalty - 2nd Effort,Blake Ayshford,,,,Sharks,51:29,Wests Tigers vs Sharks,2014
14,Conversion-Missed,Blake Austin,,,,Wests Tigers,49:06,Wests Tigers vs Sharks,2014
15,Try,Blake Austin,,,14-10,Wests Tigers,47:33,Wests Tigers vs Sharks,2014
16,Kick Bomb,Daniel Holdsworth,,,,Sharks,47:16,Wests Tigers vs Sharks,2014
17,Kick Bomb,Luke Brooks,,,,Wests Tigers,46:18,Wests Tigers vs Sharks,2014
18,Conversion-Made,Blake Austin,,,10-10,Wests Tigers,44:48,Wests Tigers vs Sharks,2014
19,Try,Bodene Thompson,,,8-10,Wests Tigers,44:09,Wests Tigers vs Sharks,2014
20,Linebreak,Bodene Thompson,,,,Wests Tigers,44:08,Wests Tigers vs Sharks,2014
21,Penalty - Holding Down,Daniel Holdsworth,,,,Sharks,43:08,Wests Tigers vs Sharks,2014
22,Conversion-Made,Michael Gordon,,,4-10,Sharks,37:17,Wests Tigers vs Sharks,2014
23,Try,Valentine Holmes,,,4-8,Sharks,36:06,Wests Tigers vs Sharks,2014
24,Kick Bomb,Daniel Holdsworth,,,,Sharks,36:01,Wests Tigers vs Sharks,2014
25,Penalty - Dangerous Tackle,Aaron Woods,,,,Wests Tigers,35:04,Wests Tigers vs Sharks,2014
26,Penalty - Hand in the Ruck,Sione Masima,,,,Sharks,33:15,Wests Tigers vs Sharks,2014
27,Interchange - Sin Bin Return,Tinirau Arona,,,,Sharks,32:15,Wests Tigers vs Sharks,2014
28,Tigers Interchange - Sin Bin Return,Blake Austin,,,,Wests,30:40,Wests Tigers vs Sharks,2014
29,Line Dropout,Blake Austin,,,,Wests Tigers,29:55,Wests Tigers vs Sharks,2014
30,Penalty - 2nd Effort,Martin Taupau,,,,Wests Tigers,28:28,Wests Tigers vs Sharks,2014
31,Kick Bomb,Robbie Farah,,,,Wests Tigers,27:43,Wests Tigers vs Sharks,2014
32,Tigers Interchange - Sin Bin Return,Jy Hitchcox,,,,Wests,25:49,Wests Tigers vs Sharks,2014
33,Line Dropout,Daniel Holdsworth,,,,Sharks,24:56,Wests Tigers vs Sharks,2014
34,Linebreak,Pat Politoni,,,,Sharks,21:18,Wests Tigers vs Sharks,2014
35,Penalty - Hand in the Ruck,Robbie Farah,,,,Wests Tigers,21:11,Wests Tigers vs Sharks,2014
36,Interchange - Sin Bin Return,Blake Ayshford,,,,Sharks,18:57,Wests Tigers vs Sharks,2014
37,Linebreak,Michael Gordon,,,,Sharks,18:45,Wests Tigers vs Sharks,2014
38,Tigers Interchange - Sin Bin Return,Matthew Lodge,,,,Wests,18:05,Wests Tigers vs Sharks,2014
39,Interchange - Sin Bin Return,Valentine Holmes,,,,Sharks,14:39,Wests Tigers vs Sharks,2014
40,Linebreak,Michael Gordon,,,,Sharks,14:37,Wests Tigers vs Sharks,2014
41,Penalty - Marker Not Square,Mitchell Moses,,,,Wests Tigers,13:41,Wests Tigers vs Sharks,2014
42,Conversion-Missed,Michael Gordon,,,,Sharks,11:44,Wests Tigers vs Sharks,2014
43,Try,Valentine Holmes,,,4-4,Sharks,10:16,Wests Tigers vs Sharks,2014
44,Linebreak,Valentine Holmes,,,,Sharks,10:16,Wests Tigers vs Sharks,2014
45,Line Dropout,Blake Austin,,,,Wests Tigers,09:28,Wests Tigers vs Sharks,2014
46,Tigers Interchange - Sin Bin Return,Mitchell Moses,,,,Wests,09:03,Wests Tigers vs Sharks,2014
47,Conversion-Missed,Blake Austin,,,,Wests Tigers,08:33,Wests Tigers vs Sharks,2014
48,Try,Mitchell Moses,,,4-0,Wests Tigers,07:02,Wests Tigers vs Sharks,2014
49,Interchange - Sin Bin Return,Tinirau Arona,,,,Sharks,06:17,Wests Tigers vs Sharks,2014
50,Penalty - Lying in the Ruck,Tinirau Arona,,,,Sharks,01:34,Wests Tigers vs Sharks,2014
51,KICK OFF,,,,,,00:00,Wests Tigers vs Sharks,2014
